Key,Participant_ID,Start_ms,End_ms,tiva_mean_anger,tiva_max_anger,tiva_mean_contempt,tiva_max_contempt,tiva_mean_disgust,tiva_max_disgust,tiva_mean_fear,tiva_max_fear,tiva_mean_joy,tiva_max_joy,tiva_mean_sadness,tiva_max_sadness,tiva_mean_surprise,tiva_max_surprise,tiva_mean_engagement,tiva_max_engagement,tiva_mean_valence,tiva_max_valence,tiva_mean_confusion,tiva_max_confusion,tiva_mean_neutral,tiva_max_neutral,tiva_mean_attention,tiva_max_attention,tiva_mean_blinkrate,tiva_max_blinkrate
2Item7,1,1680003546000.0,1680003581000.0,0.130008952991094,0.3172660171985626,0.1924317197667227,0.1935189366340637,0.0249352435535394,0.0891822874546051,0.1304447926856853,0.28157839179039,0.0240514386663741,0.0241408105939626,0.1274573934023026,0.1282926499843597,0.1262453184290616,2.595113754272461,0.3354253417547838,1.3151919841766355,0.0,0.0,0.0031530426611784,0.0103016234934329,99.52481938585822,99.61695098876952,96.84261411502038,98.62850952148436,17.77777777777778,30.0
2Item8,1,1680003582000.0,1680003590000.0,0.1283787786960601,0.131974771618843,0.1920039625962575,0.1926682293415069,0.0242073832700649,0.0247253868728876,0.12965780655543,0.1345846205949783,0.0240612381199995,0.024121830239892,0.1273626595735549,0.1283747255802154,0.0931340147058168,0.1373370289802551,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0032469421698866,0.0097486265003681,99.61599243164062,99.61906433105467,96.6080126953125,97.77442932128906,12.64,18.0
2Item9,1,1680003591000.0,1680003610000.0,0.1279628288745879,0.1365423947572708,0.1923885736295155,0.1931602656841278,0.0242550538906028,0.0266775581985712,0.1287074618680136,0.1362860649824142,0.024065642814551,0.0241707079112529,0.1274442387478691,0.1285790055990219,0.0706508726307323,0.1064303442835807,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0028746142557688,0.0081958938390016,99.61522338867188,99.61680603027344,96.97492431640624,98.17217254638672,3.0171428571428573,6.0
2Item10,1,1680003611000.0,1680003626000.0,0.1275073001496225,0.1301399022340774,0.192161162658561,0.1927594095468521,0.0240766062608939,0.0241787731647491,0.1286106647776184,0.1337050050497055,0.0240520066012152,0.024098889902234,0.1272457900235978,0.1285201907157897,0.0634848552106095,0.0723224282264709,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0019173677573097,0.012808327563107,99.61567715432146,99.6186981201172,97.53610525885932,98.3044204711914,9.62589928057554,12.0
3spl1,1,1680003673000.0,1680003677000.0,0.1274641780434427,0.1295141726732254,0.192386615517977,0.1926404684782028,0.0241703689601775,0.0246867313981056,0.1290575580016986,0.130479410290718,0.0240471197946651,0.024064676836133,0.128124616033322,0.129709705710411,0.062305778969784,0.0705372244119644,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0032037537752625,0.0053473887965083,99.61522674560548,99.61737060546876,97.63586508261191,98.0861587524414,39.891891891891895,42.0
3spl2,1,1680003677000.0,1680003680000.0,0.1270585672131606,0.1274428814649581,0.1924671924539974,0.192725732922554,0.0240268798411956,0.0240799393504858,0.1281478554010391,0.1285385489463806,0.0240487341236854,0.0240760371088981,0.1278075959001268,0.1285998374223709,0.0591766590784702,0.0606269501149654,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0054886294528841,0.0077999453060328,99.61506625584194,99.6156768798828,97.85181181771416,98.39900970458984,36.0,36.0
3Item15,1,1680003680000.0,1680003688000.0,0.127122364838918,0.1280267238616943,0.1923900487025578,0.1927396804094314,0.0240433105578024,0.0241425167769193,0.1283379709720611,0.1297262609004974,0.0240509296705324,0.0240858867764472,0.1278059943517048,0.1284993886947631,0.0606897685925165,0.0704255551099777,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0053655003973592,0.0188579019159078,99.61522013346354,99.6164321899414,97.82935139973958,98.48434448242188,23.6,36.0
3Item2,1,1680003688000.0,1680003691000.0,0.1273700131310356,0.1281317025423049,0.1922417327209755,0.1926771402359008,0.0240410568399561,0.0240803286433219,0.1287318766117095,0.1315629482269287,0.0240509441053425,0.0241020135581493,0.1276636454794141,0.1283292472362518,0.0596974849424979,0.0624907538294792,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0044681964381769,0.0146426679566502,99.61551779287832,99.61735534667967,97.88372463650174,98.44782257080078,4.888888888888889,6.0
3Item5,1,1680003691000.0,1680003694000.0,0.1273037664316318,0.1280127018690109,0.1922515989453704,0.1925078481435775,0.0240472326814024,0.0240835696458816,0.128491100889665,0.1301795244216918,0.0240621880662661,0.0241069551557302,0.1275667172891122,0.1285037845373153,0.0598037476064981,0.0616841614246368,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0038269006181507,0.0086310887709259,99.61549744782624,99.6167221069336,97.6575673421224,98.26106262207033,0.0,0.0
3Item12,1,1680003694000.0,1680003702000.0,0.1272764766216277,0.1276961416006088,0.1920596168438593,0.1925631910562515,0.0240662905077139,0.0241148844361305,0.1289073342084884,0.1308713406324386,0.0240424583603937,0.0240562576800584,0.1275393837690352,0.1284364908933639,0.059611510336399,0.0616698190569877,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0024572321989883,0.0049845366738736,99.61588104248048,99.6176300048828,97.86976552327474,98.25153350830078,0.0,0.0
3Item6,1,1680003702000.0,1680003706000.0,0.1273138321734763,0.1281388998031616,0.1913357417325715,0.1925981193780899,0.0240942549866598,0.0242183879017829,0.1300334773353627,0.1419458240270614,0.0240459018261045,0.0240609608590602,0.1272713386931934,0.1279713809490203,0.0615403378331982,0.0738631784915924,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0033459495375486,0.0060984301380813,99.61733019029772,99.63371276855467,97.9362473358979,98.31571197509764,0.0,0.0
3Item8,1,1680003706000.0,1680003718000.0,0.127332859689539,0.1281920075416564,0.1922017671845176,0.1928221732378006,0.0240731727162544,0.0241862665861845,0.1287116562778299,0.1304853111505508,0.0240491913631557,0.0240758545696735,0.1276166724887761,0.1287943124771118,0.0592009430243209,0.0616486072540283,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0054744851870715,0.0371119566261768,99.61559593894265,99.61744689941406,97.83525050770152,98.25855255126952,0.0,0.0
3Item7,1,1680003718000.0,1680003724000.0,0.1278692443988152,0.1315625011920929,0.1915613873196499,0.1928127110004425,0.0240802191796579,0.0241398438811302,0.1299087136451686,0.138450339436531,0.0240507499713982,0.0240744519978761,0.1270186161356312,0.1279285997152328,0.0614788367279937,0.0698592811822891,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0050422876728199,0.0287416670471429,99.61687878199986,99.6229553222656,97.49441746303012,97.93336486816406,4.5,6.0
3Item9,1,1680003724000.0,1680003746000.0,0.127339113868919,0.1324839293956756,0.1918512214632595,0.1928334534168243,0.0240499258004858,0.0241213236004114,0.1291154804182987,0.1399091184139251,0.0240482598561427,0.0240846928209066,0.1272506769381317,0.1282776147127151,0.0603790979138483,0.0682954788208007,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0040904596435389,0.0207775682210922,99.61629785275927,99.6237335205078,97.47842459585152,98.14888763427734,4.441176470588236,12.0
3Item17,1,1680003746000.0,1680003757000.0,0.1270618866575826,0.1275800466537475,0.1921476655372298,0.1927292197942733,0.0240431090650876,0.0240766573697328,0.1282841726990029,0.129633754491806,0.0240484888453294,0.0240671560168266,0.1273197276462422,0.127776876091957,0.0608982000831919,0.0670978426933288,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0037195918629738,0.010844056494534,99.61570430038,99.61793518066406,97.59599289091508,98.70230102539062,18.712871287128717,24.0
3Item19,1,1680003757000.0,1680003770000.0,0.1277386892186708,0.1349302530288696,0.1914011141485419,0.1927521675825119,0.0240449093374584,0.0241046547889709,0.1301199134962617,0.1424454450607299,0.0240484696836017,0.0240894239395856,0.1270444423945481,0.1281915754079818,0.0624282087607324,0.0713990181684494,0.3287661075592041,0.3287661075592041,0.0,0.0,0.003195669836353,0.021377420052886,99.61719771456129,99.62345886230467,97.484266359944,97.93415832519533,13.1900826446281,24.0
3Item11,1,1680003770000.0,1680003781000.0,0.1271855947699877,0.1281465291976928,0.1920789282510776,0.1927055567502975,0.0240419352851291,0.0241118762642145,0.1287092904348184,0.1316826492547988,0.0240522756766859,0.0240926146507263,0.1274624294278644,0.1292836964130401,0.0611563908065309,0.0687190741300582,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0037844101564109,0.0098802847787737,99.61584230932858,99.61846923828124,97.39318137593789,97.76852416992188,0.297029702970297,6.0
3Item4,1,1680003781000.0,1680003791000.0,0.1272187249168105,0.1282133609056472,0.1922342165008835,0.1927167475223541,0.0240484845379124,0.0240844413638114,0.1281580813229083,0.1305469125509262,0.0240497762418311,0.0240738559514284,0.1272245051096314,0.1275967508554458,0.0616140782671129,0.0660011321306228,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0034886901077064,0.0093892160803079,99.6155310921047,99.61833190917967,97.26494954979938,97.99730682373048,12.978260869565217,18.0
3Item13,1,1680003791000.0,1680003799000.0,0.1272685162226358,0.128211960196495,0.1924500020345051,0.1928182244300842,0.0240450247873862,0.0241153929382562,0.1279746421178181,0.1292487382888793,0.0240558435271183,0.0241117365658283,0.1274160599708556,0.1280851960182189,0.063355830212434,0.0808975398540496,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0054100067587568,0.0258500594645738,99.61510030110676,99.61683654785156,97.1864936319987,98.05098724365232,22.16,24.0
3Item10,1,1680003799000.0,1680003800000.0,0.1278977261649237,0.1281804591417312,0.192777931690216,0.1928430795669555,0.0240311310109164,0.0240430943667888,0.1277597877714368,0.127818688750267,0.0240728536413775,0.0240892861038446,0.1277353664239247,0.1278272569179534,0.0579712614417075,0.0589609369635581,0.3287661075592041,0.3287661075592041,0.0,0.0,0.0221755888520015,0.0352642424404621,99.61444261338976,99.61458587646484,97.32218763563368,97.48202514648436,14.0,18.0
1spl1,2,1676984654007.919,1676984664808.1855,2.3714319629967213,4.055570602416992,0.1584174337983131,0.2111404240131378,0.025034382585436,0.0266602635383605,7.5931925961375235,41.94546127319336,0.02425416264683,0.0246381964534521,0.1114926631003618,0.1338294148445129,5.595418144911528,41.68408966064453,0.7422509932518006,13.545651435852053,0.0,0.0,0.6644686064124108,1.5274068117141724,85.25382736206055,99.58819580078124,97.74355331420898,98.25008392333984,14.58,18.0
1spl2,2,1676984664889.7507,1676984669443.6345,2.815554962271736,3.916992664337158,0.149537372801985,0.2021287381649017,0.0250710164684624,0.0267398431897163,8.256380732570376,23.12524032592773,0.0241934334238369,0.0244619902223348,0.1093078562546343,0.1356107294559478,5.733410720314298,19.899147033691406,0.4516724603516714,1.9407384395599363,0.0,0.0,0.557679492093268,2.087970972061157,83.48723720368885,99.27526092529298,97.57628849574498,98.5322036743164,5.0,6.0
1Item1,2,1676984669462.2722,1676984676481.2295,2.2193901692375992,4.386972904205321,0.1917965780153418,0.2174224406480789,0.0246717479983061,0.0255937855690717,3.301671242397843,8.590376853942871,0.0242194750656683,0.0245164614170789,0.1256435732498313,0.1315345615148544,1.8168180365905615,5.143409729003905,0.3287661075592041,0.3287661075592041,0.0,0.0,0.2750440689198898,0.6261779069900512,93.39061055038914,99.59484100341795,97.57342147827148,98.20308685302734,0.0,0.0
1Item2,2,1676984676498.954,1676984689318.5645,3.0174626468860803,4.499122142791748,0.1861830630472727,0.2047988623380661,0.0246169062315665,0.0254894606769084,4.763565039559572,12.128839492797852,0.0241616739101018,0.0243029538542032,0.1251912371826772,0.1324901729822158,2.6895069437993677,8.19245433807373,0.3291915860496649,0.3617121577262878,0.0,0.0,0.3385716957830581,1.2659262418746948,90.46644957726744,99.60383605957033,97.77919544893152,98.27542114257812,3.176470588235294,6.0
1Item3,2,1676984689336.1667,1676984707070.324,1.2292797169307383,3.989813089370728,0.1969489401615247,0.209462970495224,0.0245173212549671,0.0251789800822734,1.6772606201106457,6.709934711456299,0.0241894848622017,0.0244550183415412,0.1297259164928662,0.1346582919359207,0.9285932987383226,4.127476215362549,0.3287661075592041,0.3287661075592041,0.0,0.0,0.6693016535080061,1.3421238660812378,96.6436542417945,99.6120147705078,97.02670678859803,98.20823669433594,3.365853658536585,6.0
1Item4,2,1676984707087.0603,1676984735440.7927,1.082296222561666,3.755945444107056,0.1889912342163999,0.225639134645462,0.0246456554407402,0.0264063328504562,1.5805282700990997,10.802486419677734,0.0241581062952714,0.0244278460741043,0.1279328012761053,0.1706317812204361,0.8592987268199939,7.239088535308839,0.3287661075592041,0.3287661075592041,0.0,0.0,0.5243483787763707,2.990478277206421,96.8253130604559,99.62107849121092,97.22145518603888,98.24015808105467,6.20532319391635,12.0
1Item5,2,1676984735457.4868,1676984771942.877,0.3357439622415241,2.4517617225646973,0.1854422420439635,0.2496035248041153,0.0255554318758686,0.0303155425935983,0.4756892091159284,4.543560981750488,0.02412921725359,0.0244994759559631,0.1291598391515263,0.2037392407655715,0.2486062420961948,2.6011006832122803,0.3291907630552201,0.4226113557815551,0.0,0.0,0.8749765587981636,3.0262954235076904,99.02145803327392,99.64332580566406,97.2326176434579,98.78398895263672,8.023668639053254,12.0
1Item6,2,1676984771959.428,1676984799482.4983,0.2614030451513827,1.3718603849411013,0.1967978900647722,0.3350124359130859,0.0253738998871994,0.0295424871146678,0.334966322989203,2.617504119873047,0.0240991853061131,0.0243774037808179,0.1392942130914889,0.3477318584918975,0.1595220638992032,1.5119285583496094,0.3292832899605855,0.3968562483787536,0.0,0.0,0.837592263094848,2.8517560958862305,99.27820932865144,99.6268310546875,97.55693817138672,98.43101501464844,8.1796875,12.0
1Item7,2,1676984799499.7764,1676984812163.1746,0.4309806804461726,2.310981512069702,0.1832020386796573,0.2110449820756912,0.0255307388524042,0.0311932563781738,0.7500241077665625,6.287125587463378,0.0240825174922315,0.0242159869521856,0.1315325169085428,0.1530967354774475,0.3933142668342796,3.684450626373291,0.3287661075592041,0.3287661075592041,0.0,0.0,0.795613343859541,2.1591429710388184,98.47595826510724,99.62291717529298,97.9679564771981,98.38175964355467,6.879310344827586,12.0
1Item8,2,1676984812184.3894,1676984838890.6438,0.2740008778149082,0.9386287927627563,0.139468984693409,0.2809561192989349,0.0267289016140444,0.0409098677337169,1.9199875598593104,30.176839828491207,0.0242111638203382,0.0245231967419385,0.1027788468035718,0.1582607328891754,1.4470245947370366,28.820770263671875,1.3068846979689213,17.686800003051758,0.0,0.0,0.6229617711937716,1.797327995300293,96.16476254309376,99.64688873291016,96.7210673362978,98.15608978271484,8.733870967741936,12.0
1Item9,2,1676984838906.125,1676984871741.6304,0.8368233033995095,5.766499996185304,0.1920366409651346,0.3211586475372314,0.029879791214817,0.1077441051602363,1.8906852210822855,17.90835189819336,0.0244300743307623,0.0257681906223297,0.1382255016360431,0.3691439628601074,0.996016035530422,13.74610996246338,0.418495327724438,3.9084744453430176,-0.0530437921222887,0.0,0.4501696162808098,1.3566086292266846,96.20668303339104,99.60150146484376,97.5493924241317,98.60221099853516,11.901315789473683,18.0
1Item10,2,1676984871757.6467,1676984878233.8572,0.488439030566458,2.227901697158813,0.1898854487275672,0.2264255434274673,0.026037408196825,0.034230537712574,1.0069894290576549,9.57027530670166,0.0243701472941596,0.0250542424619197,0.1246737619325265,0.13477323949337,0.5490323826039242,6.093104362487793,0.3338961434566369,0.5269757509231567,0.0,0.0,0.5071030428348962,0.9431785345077514,97.9387791520458,99.6233367919922,97.11943286960408,97.87166595458984,16.47457627118644,18.0
2spl1,2,1676984952067.1477,1676984968173.035,0.2563821831405563,1.1256325244903564,0.1961801410121405,0.2087353467941284,0.0250690059748871,0.0278264861553907,0.2877848445369093,1.451751708984375,0.0241276180159125,0.0244911145418882,0.1306541944110153,0.1421886831521987,0.1400059414339945,0.7394231557846069,0.3287661075592041,0.3287661075592041,0.0,0.0,0.4685551288643939,1.7972899675369265,99.36961165050532,99.62139892578124,97.82096673338204,98.34354400634764,20.899328859060404,30.0
2spl2,2,1676984969997.7676,1676984984446.8074,0.3116878449027218,2.495423078536988,0.1954124540980182,0.2107451409101486,0.0257976278523677,0.0314052961766719,0.3618968547280155,3.44615125656128,0.0241388173134468,0.0243988875299692,0.1345095010613327,0.1648224741220474,0.1774023810206954,1.8469724655151367,0.3287661075592041,0.3287661075592041,0.0,0.0,0.7447758220247368,2.0416226387023926,99.23991570543888,99.62838745117188,97.4430651878243,98.33259582519533,12.447761194029852,18.0
2Item1,2,1676984986521.046,1676985004144.1555,0.1999052924717345,0.5929828882217407,0.1950377498458071,0.2031040340662002,0.0264338390083937,0.0325441993772983,0.2124616444656034,0.6921777129173278,0.0241152835419264,0.0242333803325891,0.1327795589388143,0.1443303376436233,0.096103344907666,0.3369008302688598,0.3287661075592041,0.3287661075592041,0.0,0.0,0.5889081417969088,1.4141088724136353,99.52438624312238,99.6170425415039,97.23445101482112,98.1429748535156,13.426829268292684,18.0
2Item2,2,1676985006088.2969,1676985020712.943,0.2318060623810571,2.3061065673828125,0.1944501306861638,0.2022067755460739,0.0264593189417877,0.0308712217956781,0.257371282314553,3.289142608642578,0.0241270855014376,0.024320688098669,0.1302290593876557,0.1364482790231704,0.1202730185297481,1.7486579418182373,0.3287661075592041,0.3287661075592041,0.0,0.0,0.4186102584661806,1.0977362394332886,99.4359816943898,99.6158905029297,97.10505766027114,98.10995483398436,6.0,6.0
2Item3,2,1676985022225.292,1676985047466.8586,0.2115507548547034,2.607954740524292,1.2039966032452594,90.73709106445312,0.0311070161211092,0.369788259267807,0.1647359087979301,0.7659463882446289,8.454367092406866,99.97541046142578,0.1559095484036712,0.480204164981842,0.0735228153769038,0.4035572111606597,11.87311302438826,99.97964477539062,5.64759011585825,81.81400299072266,0.7347640196828755,4.882784843444824,89.8111521512142,99.62543487548828,97.0807126745134,98.19922637939452,7.313304721030043,12.0
